P       V       T
1.145	21.97	35.09
1.146	21.97	35.09
1.146	21.97	35.09
1.145	21.97	35.09
1.146	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.146	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.144	21.97	35.09
1.144	21.97	35.09
1.144	21.97	35.09
1.144	21.97	35.09
1.144	21.97	35.09
1.144	21.97	35.09
1.144	21.97	35.09
1.144	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.145	21.97	35.09
1.146	21.97	35.09
1.146	21.97	35.09
1.147	21.97	35.09
1.148	21.97	35.09
1.149	21.97	35.09
1.150	21.97	35.09
1.150	21.97	35.09
1.151	21.97	35.09
1.152	21.97	35.09
1.152	21.97	35.09
1.152	21.97	35.09
1.152	21.97	35.09
1.153	21.97	35.09
1.153	21.97	35.09
1.154	21.97	35.09
1.154	21.97	35.08
1.155	21.97	35.08
1.156	21.97	35.09
1.157	21.97	35.08
1.157	21.97	35.08
1.158	21.97	35.08
1.158	21.97	35.08
1.159	21.97	35.08
1.159	21.97	35.08
1.160	21.97	35.08
1.161	21.97	35.08
1.161	21.97	35.08
1.161	21.97	35.08
1.161	21.97	35.08
1.162	21.97	35.08
1.163	21.97	35.08
1.163	21.97	35.08
1.163	21.97	35.08
1.164	21.97	35.08
1.165	21.97	35.08
1.165	21.97	35.08
1.166	21.97	35.08
1.167	21.97	35.08
1.168	21.97	35.08
1.168	21.97	35.08
1.169	21.97	35.08
1.170	21.97	35.08
1.170	21.97	35.08
1.171	21.97	35.08
1.170	21.97	35.08
1.170	21.97	35.08
1.170	21.97	35.08
1.170	21.97	35.08
1.170	21.97	35.08
1.170	21.97	35.08
1.171	21.97	35.08
1.172	21.97	35.08
1.173	21.97	35.08
1.174	21.97	35.08
1.174	21.97	35.08
1.174	21.97	35.08
1.175	21.97	35.08
1.175	21.97	35.08
1.176	21.97	35.08
1.176	21.97	35.08
